"^2THR ^3Daniel ^s1 "6
-473.433 429.186 124.135 0
-473.942 420.467 126.53 0
-474.318 411.584 129.386 0
-474.59 402.5 132.44 0
-474.823 393.216 135.187 0
-474.875 383.735 138.021 0
-474.792 374.056 140.812 0
-475.248 364.296 142.537 0
-475.256 354.357 143.866 0
-475.067 344.343 144.811 0
-475.429 333.918 147.393 0
-475.446 323.471 150.897 0
-475.271 312.922 153.062 0
-475.316 302.229 154.907 0
-474.931 291.41 156.962 0
-474.527 280.479 158.687 0
-473.844 269.441 160.258 0
-472.942 258.279 162.246 0
-471.899 247.023 163.883 0
-470.437 235.684 165.52 0
-468.479 224.3 167.223 0
-466.879 212.795 168.596 0
-464.297 201.329 170.035 0
-461.146 189.897 171.552 0
-457.462 178.519 172.991 0
-455.222 166.739 174.034 0
-451.332 155.248 175.452 0
-447.713 143.598 175.869 0
-443.689 131.988 177.155 0
-439.473 120.354 178.879 0
-434.911 108.755 180.143 0
-430.016 97.196 181.439 0
-425.948 85.3302 181.989 0
-421.073 73.6258 183.186 0
-416.248 61.83 184.142 0
-411.083 50.0979 185.131 0
-405.499 38.48 186.185 0
-400.431 26.5699 187.064 0
-394.761 14.8462 188.042 0
-388.724 3.23041 189.053 0
-382.415 -8.31975 190.052 0
-375.855 -19.8091 191.052 0
-371.01 -32.0847 191.239 0
-364.388 -43.6263 192.074 0
-357.827 -55.2359 192.865 0
-350.614 -66.5484 193.645 0
-342.884 -77.5877 194.59 0
-335.756 -89.0072 195.216 0
-327.689 -99.93 195.952 0
-319.017 -110.448 196.776 0
-310.656 -121.239 197.325 0
-301.386 -131.354 197.82 0
-291.836 -141.236 198.435 0
-281.636 -150.512 198.567 0
-270.99 -159.269 198.6 0
-259.619 -167.051 198.281 0
-247.903 -174.46 199.281 0
-235.645 -180.897 199.281 0
-222.84 -186.13 199.193 0
-209.978 -191.321 199.764 0
-196.637 -195.087 199.479 0
-182.999 -197.446 199.336 0
-169.321 -200.114 199.896 0
-155.503 -201.261 198.314 0
-141.577 -201.43 199.688 0
-127.779 -200.238 199.358 0
-113.851 -199.029 200.303 0
-100.24 -196.204 200.072 0
-86.6398 -193.039 200.566 0
-73.494 -188.487 200.138 0
-60.9004 -182.623 200.028 0
-47.9078 -177.312 200.654 0
-35.962 -170.176 200.05 0
-24.193 -162.555 200.907 0
-13.1826 -154.005 200.5 0
-3.10791 -144.426 200.061 0
7.07915 -134.746 200.94 0
16.1608 -124.118 201.248 0
24.6179 -112.993 201.226 0
32.1749 -101.24 201.292 0
40.2774 -89.7339 202.094 0
47.2159 -77.5273 202.346 0
54.3997 -65.3939 203.005 0
61.1581 -52.9731 203.225 0
67.6676 -40.4176 203.961 0
73.765 -27.6128 204.543 0
80.463 -15.0024 205.148 0
86.6086 -2.12808 205.73 0
93.0566 10.6346 206.136 0
99.4782 23.4498 206.719 0
106.61 35.882 206.653 0
114.282 47.9777 206.038 0
122.778 59.4821 205.378 0
132.062 70.2482 203.698 0
142.056 80.056 199.896 0
152.576 88.9431 196.787 0
163.852 96.4008 192.777 0
175.483 102.795 189.24 0
187.413 107.95 185.065 0
199.447 111.895 180.494 0
211.535 114.803 177.671 0
223.662 116.303 174.792 0
235.735 116.734 173.727 0
247.793 115.976 173.573 0
259.753 114.434 173.925 0
271.37 111.395 172.914 0
282.575 107.22 171.947 0
293.437 102.291 171.881 0
303.849 96.4444 172.057 0
312.985 88.9179 170.596 0
321.583 80.8584 170.046 0
329.307 71.9435 170.112 0
336.288 62.4107 170.387 0
341.782 52.054 169.519 0
346.523 41.3085 169.607 0
350.299 30.182 169.585 0
353.14 18.7673 169.64 0
354.754 7.14946 169.387 0
355.246 -4.56027 168.959 0
354.896 -16.2944 169.376 0
353.639 -28.004 170.189 0
350.482 -39.2322 168.772 0
347.033 -50.4637 169.497 0
342.223 -61.1188 169.036 0
336.377 -71.2209 168.838 0
329.613 -80.7428 168.629 0
322.116 -89.7895 169.783 0
313.84 -98.1562 170.607 0
305.036 -106.075 171.464 0
295.757 -113.601 172.683 0
286.187 -120.867 174.111 0
276.441 -128.044 175.199 0
266.508 -135.139 176.298 0
256.416 -142.129 177.242 0
246.217 -149.141 178.989 0
235.828 -156.049 180.374 0
225.669 -163.329 181.362 0
215.239 -170.463 182.67 0
204.876 -177.719 183.68 0
194.359 -185.01 185.054 0
183.783 -192.385 186.46 0
172.979 -199.359 187.306 0
162.065 -206.507 188.69 0
150.741 -213.007 189.547 0
139.301 -219.591 190.898 0
127.508 -225.543 191.624 0
115.382 -230.937 191.942 0
102.88 -235.457 192.063 0
90.0725 -239.204 192.469 0
76.9902 -241.925 192.722 0
63.7793 -243.488 192.48 0
50.4352 -244.265 192.887 0
37.0062 -244.469 193.865 0
23.533 -244.749 194.733 0
10.0212 -245.434 195.414 0
-3.47101 -246.703 195.875 0
-16.9395 -248.649 196.128 0
-30.2101 -251.429 196.007 0
-43.3546 -254.966 196.106 0
-56.3567 -259.06 196.293 0
-68.9394 -264.237 195.842 0
-81.281 -270.043 196.512 0
-93.0594 -276.835 196.095 0
-104.343 -284.421 195.546 0
-114.942 -292.891 195.458 0
-124.805 -302.171 195.271 0
-133.8 -312.196 194.381 0
-141.847 -322.933 193.129 0
-148.952 -334.283 192.426 0
-154.949 -346.207 192.041 0
-158.639 -358.723 188.811 0
-161.96 -371.386 188.438 0
-163.591 -384.263 187.273 0
-164.256 -397.178 186.724 0
-163.841 -410.074 186.405 0
-162.755 -422.993 187.24 0
-161.264 -435.941 188.207 0
-159.685 -448.921 189.261 0
-157.722 -461.95 190.272 0
-156.129 -475.036 191.063 0
-154.177 -488.194 192.085 0
-152.065 -501.4 193.129 0
-150.868 -514.683 193.414 0
-149.136 -528.033 194.359 0
-147.289 -541.438 195.337 0
-146.015 -554.928 195.897 0
-144.144 -568.43 196.688 0
-142.759 -581.982 197.194 0
-140.969 -595.577 197.831 0
-139.019 -609.194 198.49 0
-138.079 -622.846 198.303 0
-136.553 -636.548 198.929 0
-135.327 -650.277 199.314 0
-133.89 -664.047 199.753 0
-132.187 -677.819 200.248 0
-131.105 -691.613 200.49 0
-129.593 -705.463 201.017 0
-128.543 -719.294 200.962 0
-127.083 -733.156 201.182 0
-125.257 -747.006 201.39 0
-123.022 -760.803 201.764 0
-120.185 -774.513 201.61 0
-116.427 -787.987 201.511 0
-112.555 -801.415 201.401 0
-107.457 -814.418 201.028 0
-101.907 -827.29 201.171 0
-95.2538 -839.581 201.072 0
-87.8045 -851.352 200.116 0
-79.4026 -862.405 199.6 0
-70.207 -872.726 198.644 0
-60.138 -882.215 198.82 0
-49.4564 -890.909 198.127 0
-38.2999 -898.956 197.985 0
-26.5512 -906.06 197.611 0
-14.4093 -912.573 197.82 0
-1.88934 -918.203 197.677 0
10.9163 -923.376 198.303 0
23.9738 -927.748 198.149 0
37.3145 -931.042 197.787 0
50.807 -933.831 197.985 0
64.4315 -935.557 197.589 0
78.1805 -936.323 197.578 0
91.8691 -935.841 196.6 0
105.424 -934.375 195.985 0
118.693 -931.406 195.139 0
131.598 -927.419 194.095 0
143.813 -921.92 192.36 0
155.34 -915.328 190.206 0
166.212 -907.914 189.108 0
175.84 -899.165 186.855 0
184.735 -889.79 185.933 0
193.046 -879.917 185.955 0
199.897 -869.211 182.878 0
205.928 -858.087 182.296 0
210.962 -846.508 181.934 0
215.104 -834.606 181.791 0
218.337 -822.403 182.395 0
220.986 -809.998 183.384 0
223.68 -797.523 183.955 0
226.948 -785.282 181.67 0
231.073 -773.497 178.594 0
236.577 -762.525 176.133 0
243.038 -752.211 175.067 0
250.455 -742.743 172.375 0
258.781 -734.329 169.398 0
267.973 -727.018 169.717 0
277.878 -720.665 169.695 0
288.528 -715.694 169.497 0
299.562 -711.675 169.673 0
311.029 -709.37 168.607 0
322.644 -707.893 169.113 0
334.324 -708.191 168.387 0
345.907 -709.571 168.398 0
357.311 -712.107 169.014 0
368.612 -715.33 170.299 0
380.125 -718.205 171.584 0
391.85 -720.218 170.804 0
403.454 -721.166 166.399 0
414.86 -720.758 163.081 0
425.953 -718.997 160.719 0
436.63 -716.038 158.5 0
446.798 -712.029 156.302 0
456.132 -706.745 153.281 0
464.839 -700.736 151.447 0
472.336 -693.472 148.854 0
478.997 -685.565 149.041 0
484.565 -676.856 148.392 0
489.154 -667.614 148.414 0
492.842 -657.954 149.271 0
495.061 -647.824 149.491 0
496.191 -637.512 149.722 0
496.476 -627.087 150.831 0
495.329 -616.7 151.117 0
493.375 -606.359 152.095 0
490.676 -596.103 153.226 0
487.372 -585.929 154.885 0
483.774 -575.715 156.797 0
480.259 -565.362 158.39 0
476.777 -554.87 160.148 0
473.892 -544.106 161.279 0
471.315 -533.166 162.62 0
469.157 -522.046 163.927 0
467.792 -510.741 164.641 0
466.987 -499.31 165.663 0
467.011 -487.785 166.597 0
467.77 -476.244 167.146 0
469.205 -464.707 168.025 0
471.019 -453.112 169.233 0
473.228 -441.511 170.541 0
475.398 -429.829 171.76 0
477.052 -418 171.76 0
477.726 -406.31 165.685 0
477.541 -395.198 155.49 0
476.624 -384.84 144.976 0
475.182 -375.198 136.725 0
473.19 -366.225 129.001 0
470.45 -357.881 124.739 0
466.849 -350.141 121.498 0
462.402 -343.145 117.784 0
457.191 -336.998 114.521 0
451.26 -331.825 112.588 0
444.643 -327.637 113.225 0
437.456 -324.337 114.357 0
429.731 -322.51 115.104 0
421.778 -321.795 115.884 0
413.712 -322.055 116.807 0
405.761 -323.889 118.147 0
398.014 -326.701 119.828 0
390.438 -330.317 122.3 0
382.963 -334.493 124.827 0
375.534 -339.147 127.661 0
368.134 -344.169 130.562 0
360.797 -349.656 133.44 0
353.253 -355.077 135.846 0
345.851 -361.071 138.615 0
338.156 -366.931 141.075 0
330.552 -373.25 143.745 0
322.667 -379.342 144.569 0
314.636 -385.642 147.063 0
306.482 -391.976 149.7 0
298.213 -398.406 151.941 0
289.828 -404.927 154.083 0
281.056 -411.052 155.599 0
272.288 -417.49 157.742 0
263.406 -424.016 159.785 0
254.365 -430.565 161.785 0
244.82 -436.401 163.147 0
235.371 -442.769 165.07 0
225.589 -448.686 166.333 0
215.666 -454.715 168.091 0
205.519 -460.598 169.75 0
195.114 -466.247 171.321 0
184.457 -471.647 172.859 0
173.543 -476.215 173.331 0
162.454 -481.016 174.749 0
151.145 -485.387 175.408 0
139.619 -489.418 176.265 0
127.907 -492.989 176.913 0
115.98 -496.06 177.781 0
103.868 -498.397 178.539 0
91.5765 -500.134 179.143 0
79.2141 -501.21 179.681 0
66.7274 -501.749 180.396 0
54.1946 -501.961 181.219 0
41.5864 -501.802 182.164 0
28.9083 -501.454 183.263 0
16.1599 -500.838 184.417 0
3.36276 -500.457 185.317 0
-9.52003 -499.701 186.427 0
-22.4012 -498.919 186.987 0
-35.3625 -497.852 187.954 0
-48.4025 -496.673 189.108 0
-61.5017 -495.338 190.173 0
-74.5469 -493.875 190.569 0
-87.728 -492.335 191.7 0
-100.944 -490.686 192.656 0
-114.266 -489.09 193.744 0
-127.575 -487.454 194.293 0
-141.021 -485.994 195.249 0
-154.458 -484.433 195.743 0
-168.011 -483.064 196.633 0
-181.639 -481.848 197.567 0
-195.338 -480.701 198.589 0
-208.867 -478.156 199.325 0
-222.654 -476.601 200.402 0
-236.524 -475.096 201.368 0
-250.184 -472.564 201.324 0
-263.967 -470.234 201.467 0
-277.691 -467.531 201.577 0
-291.207 -463.917 201.27 0
-304.507 -459.647 201.204 0
-317.423 -454.351 200.786 0
-329.843 -448.119 200.116 0
-341.847 -441.158 199.622 0
-353.018 -433.056 198.666 0
-363.654 -424.302 198.347 0
-373.602 -414.792 198.083 0
-381.973 -404.07 196.15 0
-389.818 -392.961 195.568 0
-397.035 -381.438 196.062 0
-403.371 -369.389 196.073 0
-409.172 -357.056 196.523 0
-414.232 -344.364 196.776 0
-418.716 -331.443 197.139 0
-422.273 -318.211 197.194 0
-424.7 -304.757 196.622 0
-425.892 -291.194 195.71 0
-426.053 -277.629 195.216 0
-424.678 -264.24 193.239 0
-422.152 -251.18 190.481 0
-418.683 -238.499 187.361 0
-414.008 -226.596 182.758 0
-409.24 -215.174 175.199 0
-405.415 -203.847 168.651 0
-402.806 -192.606 163.762 0
-401.411 -181.507 158.895 0
-401.217 -170.595 156.368 0
-402.136 -159.705 157.192 0
-403.979 -148.948 157.302 0
-407.247 -138.575 156.72 0
-411.519 -128.603 156.478 0
-416.517 -118.931 157.247 0
-422.888 -110.146 156.698 0
-429.892 -101.842 156.588 0
-437.607 -94.2998 154.984 0
-445.751 -87.2959 155.16 0
-454.011 -80.2782 157.083 0
-462.337 -73.131 159.093 0
-470.595 -65.7168 160.862 0
-478.861 -58.1261 162.587 0
-487.216 -50.4297 164.597 0
-495.564 -42.5749 166.322 0
-503.993 -34.596 168.135 0
-512.208 -26.2874 169.519 0
-520.512 -17.8601 171.332 0
-528.595 -9.11781 172.727 0
-536.805 -0.296158 174.474 0
-544.839 8.77347 175.529 0
-552.839 17.9794 175.99 0
-560.678 27.3618 176.243 0
-568.175 37.42 178.187 0
-575.5 47.5473 180.45 0
-582.664 57.8845 181.769 0
-589.64 68.457 183.175 0
-596.479 79.2377 184.592 0
-603.607 89.878 185.361 0
-610.315 100.912 186.636 0
-616.813 112.17 187.855 0
-623.135 123.627 189.053 0
-629.497 135.039 189.503 0
-635.535 146.769 190.558 0
-641.369 158.688 191.656 0
-647.309 170.573 192.063 0
-653.001 182.675 193.129 0
-658.607 194.897 194.161 0
-664.59 207.019 195.007 0
-670.245 219.36 195.985 0
-675.976 231.654 196.249 0
-681.587 244.106 197.161 0
-687.142 256.653 198.051 0
-692.19 269.43 198.336 0
-697.393 282.215 199.215 0
-702.474 295.112 200.028 0
-706.735 308.323 200.358 0
-711.286 321.5 201.149 0
-715.226 334.848 200.182 0
-719.131 348.222 200.863 0
-722.925 361.671 201.61 0
-726.544 375.221 202.313 0
-729.59 388.969 202.401 0
-732.731 402.698 203.159 0
-735.74 416.506 203.851 0
-738.612 430.391 204.521 0
-741.078 444.329 204.423 0
-743.594 458.325 205.093 0
-745.954 472.391 205.719 0
-747.818 486.553 205.862 0
-749.675 500.747 206.455 0
-751.329 515.008 207.026 0
-752.487 529.287 206.84 0
-753.581 543.629 207.422 -1
-754.416 558.027 207.971 0
-755.093 572.447 208.136 0
-755.616 586.91 208.696 0
-756.077 601.376 208.652 0
-756.328 615.88 209.169 0
-756.378 630.422 209.674 0
-755.955 644.974 209.487 0
-755.529 659.534 210.015 0
-754.952 674.143 210.3 0
-754.216 688.74 210.729 0
-753.245 703.357 211.19 0
-752.055 717.99 211.663 0
-750.651 732.637 212.113 0
-749.164 747.199 211.783 0
-747.329 761.806 212.223 0
-745.249 776.411 212.651 0
-742.856 790.934 212.344 0
-740.288 805.471 212.75 0
-737.449 819.983 213.069 0
-734.281 834.396 212.344 0
-730.681 848.719 212.179 0
-726.502 862.835 211.937 0
-721.474 876.654 211.509 0
-715.83 890.177 210.894 0
-709.561 903.378 210.201 0
-702.478 916.082 209.158 0
-694.597 928.264 208.367 0
-685.852 939.753 207.125 0
-676.479 950.607 206.224 0
-666.329 960.632 205.225 0
-655.408 969.766 203.983 0
-643.985 978.069 203.247 0
-631.73 984.692 200.028 0
-619.157 990.506 198.984 0
-606.288 995.483 198.611 0
-593.034 998.978 197.161 0
-579.616 1001.61 196.831 0
-566.08 1003.45 196.787 0
-552.464 1004.8 197.358 0
-538.776 1005.72 197.534 0
-525.046 1006.3 198.347 0
-511.226 1006.99 199.116 0
-497.375 1007.58 199.786 0
-483.496 1008.42 200.709 0
-469.717 1010.17 199.622 0
-456.447 1012.79 191.536 0
-444.002 1016.27 181.747 0
-432.39 1020.62 174.199 0
-421.653 1025.78 167.52 0
-411.815 1031.62 162.136 0
-402.672 1037.86 155.566 0
-394.353 1044.18 145.239 0
-386.469 1049.84 135.143 0
-378.834 1054.72 125.563 0
-370.835 1058.35 121.344 0
-363.004 1061.04 115.598 0
-355.465 1062.84 108.259 0
-348.133 1063.62 103.447 0
-341.087 1063.35 99.2175 0
-334.376 1062.07 96.8994 0
-328.09 1059.89 94.3396 0
-322.41 1056.87 91.2524 0
-317.395 1053.12 89.4397 0
-313.078 1048.76 87.561 0
-309.539 1043.92 85.9131 0
-306.826 1038.65 85.3418 0
-304.964 1033 86.3965 0
-303.963 1027.02 88.5498 0
-303.94 1020.81 90.8679 0
-304.926 1014.51 93.4497 0
-306.961 1008.29 95.603 0
-309.944 1002.25 98.6023 0
-313.655 996.375 101.678 0
-318.229 990.803 105.205 0
-323.491 985.559 108.534 0
-329.276 980.544 111.885 0
-335.518 975.702 115.642 0
-342.007 970.774 119.213 0
-348.92 966.006 122.728 0
-355.757 960.942 123.684 0
-363.033 955.998 126.562 0
-370.486 951.128 129.562 0
-378.207 946.319 132.528 0
-386.216 941.59 135.472 0
-394.314 936.717 137.966 0
-402.809 932.089 140.757 0
-411.376 927.361 143.042 0
-420.311 922.829 145.657 0
-429.335 918.229 147.151 0
-438.602 913.747 149.304 0
-448.071 909.354 151.469 0
-457.779 905.117 153.677 0
-467.552 900.758 155.588 0
-477.516 896.53 157.247 0
-487.579 892.16 158.928 0
-497.627 887.431 160.873 0
-507.386 881.986 162.026 0
-516.835 875.862 163.18 0
-526.015 869.135 164.443 0
-534.68 861.644 165.641 0
-543.343 854.065 167.058 0
-551.356 845.64 167.97 0
-559.154 836.919 169.618 0
-566.402 827.592 170.706 0
-573.458 818.065 172.2 0
-580.07 808.059 173.32 0
-586.346 797.796 174.375 0
-592.138 787.161 174.738 0
-597.426 776.22 175.825 0
-602.171 764.95 176.495 0
-606.249 753.386 177.55 0
-609.766 741.552 178.264 0
-612.607 729.485 179.385 0
-614.764 717.206 179.912 0
-616.183 704.762 180.989 0
-616.792 692.203 181.956 0
-616.722 679.56 182.527 0
-615.73 666.921 183.285 0
-613.97 654.313 183.911 0
-611.206 641.823 184.944 0
-607.72 629.451 185.482 0
-603.265 617.353 186.174 0
-598.811 605.201 187.251 0
-593.473 593.331 188.02 0
-587.681 581.59 188.954 0
-581.344 570.074 189.657 0
-574.407 558.975 187.306 0
-567.25 548.667 175.089 0
-560.256 539.428 161.104 0
-553.392 531.178 150.238 0
-546.631 523.76 139.625 0
-539.822 517.224 133.077 0
-532.938 511.367 127.705 0
-525.811 506.503 120.685 0
-518.205 502.671 120.223 0
-510.593 499.52 118.092 0
-503.307 495.841 116.51 0
-496.677 491.413 113.533 0
-490.96 486.14 111.05 0
-485.946 480.296 111.423 0
-481.691 473.892 110.248 0
-478.361 467.11 108.765 0
-475.97 459.934 109.622 0
-474.485 452.377 112.335 0
-473.841 444.515 115.225 0
-473.574 436.391 118.949 0
-473.461 428.078 120.784 0
-473.537 419.489 124.552 0
-473.723 410.758 126.837 0
-473.959 401.847 129.979 0
-474.212 392.723 132.99 0
-474.38 383.392 135.923 0
-474.322 373.928 138.076 0
-474.414 364.249 140.812 0
-474.589 354.412 143.031 0
-474.678 344.395 145.613 0
-474.782 334.269 145.942 0
-474.847 323.97 149.041 0
-474.776 313.546 151.271 0
-474.945 302.973 153.193 0
-474.823 292.265 155.292 0
-474.711 281.442 156.973 0
-474.113 270.496 158.829 0
-473.396 259.45 160.532 0
-472.175 248.309 162.301 0
-470.425 237.117 164.07 0
-469.176 225.79 165.41 0
-466.937 214.472 166.959 0
-464.105 203.176 168.541 0
-460.755 191.908 170.112 0
-458.794 180.227 171.376 0
-455.189 168.835 172.848 0
-451.745 157.316 174.111 0
-447.758 145.851 175.529 0
-443.807 134.292 176.034 0
-439.585 122.767 177.319 0
-435.117 111.247 178.605 0
-430.7 99.6167 179.857 0
-426.087 87.9568 181.23 0
-421.238 76.2961 182.516 0
-416.876 64.445 183.032 0
-412.07 52.6376 184.164 0
-406.933 40.8859 185.273 0
-402.075 28.9717 185.922 0
-396.374 17.3577 186.779 0
-390.975 5.52609 187.789 0
-384.866 -6.02757 188.712 0
-379.062 -17.765 189.415 0
-372.804 -29.3686 190.338 0
-366.163 -40.8315 191.294 0
-359.83 -52.4755 191.777 0
-352.739 -63.7806 192.656 0
-345.776 -75.2213 193.337 0
-338.277 -86.3962 194.271 0
-330.166 -97.2035 195.051 0
-322.177 -108.151 195.765 0
-313.353 -118.517 196.37 0
-304.419 -128.841 196.842 0
-294.768 -138.54 197.128 0
-284.346 -147.434 197.556 0
-274.121 -156.706 198.336 0
-262.936 -164.741 198.226 0
-251.043 -171.668 198.303 0
-238.559 -177.507 198.446 0
-226.618 -184.588 199.094 0
-213.697 -189.539 199.193 0
-200.369 -193.203 199.105 0
-186.959 -196.905 199.764 0
-173.312 -199.136 198.995 0
-159.51 -200.478 199.644 0
-145.65 -200.712 199.6 0
-131.761 -200.628 199.797 0
-117.97 -199.197 199.402 0
-104.436 -196.311 198.776 0
-90.6758 -193.808 200.006 0
-77.5757 -189.253 199.501 0
-64.4178 -184.566 200.358 0
-51.9827 -178.354 199.874 0
-39.6253 -171.865 200.479 0
-28.0745 -164.12 200.061 0
-16.67 -155.982 200.863 0
-5.98637 -147.008 200.775 0
3.80055 -137.097 200.49 0
13.7282 -127.18 201.072 0
22.5542 -116.379 200.632 0
30.8125 -105.041 201.39 0
38.3099 -93.2412 201.248 0
45.4557 -81.1633 201.984 0
51.9153 -68.7041 202.214 0
58.323 -56.1717 202.863 0
64.1614 -43.3291 203.478 0
70.5831 -30.6791 204.115 0
76.6787 -17.8632 204.247 0
82.7959 -5.03329 205.027 0
89.3427 7.63083 205.159 0
96.0621 20.2184 205.774 0
103.527 32.3958 205.631 0
111.619 44.1557 205.071 0
120.258 55.4708 204.983 0
129.724 66.1177 204.565 0
139.926 75.9661 203.577 0
150.723 85.0651 203.049 0
162.208 93.0971 200.687 0
174.095 99.9894 196.051 0
186.309 105.552 191.217 0
198.719 109.876 187.086 0
211.177 112.988 182.582 0
223.531 115.069 178.231 0
235.694 115.559 173.518 0
247.586 115.129 169.684 0
259.216 113.624 168.563 0
270.64 111.129 168.464 0
281.671 107.302 167.926 0
292.379 102.681 168.223 0
302.26 96.6141 167.102 0
311.798 89.9742 167.64 0
320.134 81.9787 166.663 0
327.78 73.3238 166.641 0
334.494 63.9187 166.707 0
340.445 53.997 166.838 0
345.305 43.4915 167.102 0
349.259 32.6101 167.234 0
352.17 21.3957 167.487 0
354.126 9.95883 167.816 0
355.186 -1.62917 167.849 0
355.241 -13.2808 168.278 0
353.692 -24.7116 167.212 0
351.254 -35.9966 167.047 0
348.194 -47.2044 167.794 0
343.62 -57.8512 167.476 0
338.073 -67.9702 166.608 0
331.767 -77.7041 167.421 0
324.352 -86.6167 167.717 0
316.265 -94.9975 168.706 0
307.686 -103.043 170.09 0
298.693 -110.664 171.134 0
289.389 -118.098 172.54 0
279.785 -125.348 174.089 0
269.897 -132.395 175.66 0
260.207 -139.732 176.616 0
250.149 -146.721 176.418 0
239.919 -153.68 178.77 0
229.529 -160.564 180.165 0
219.343 -167.753 181.165 0
208.937 -174.889 182.461 0
198.466 -182.099 183.834 0
188.137 -189.459 184.559 0
177.559 -196.773 186.01 0
166.641 -203.688 187.229 0
155.519 -210.491 188.536 0
144.031 -216.591 189.24 0
132.295 -222.573 190.448 0
120.268 -227.949 191.096 0
107.912 -232.839 191.964 0
95.2627 -236.827 192.14 0
82.3295 -240.022 192.656 0
69.1712 -242.418 192.832 0
55.869 -243.857 193.436 0
42.4723 -244.742 194.128 0
28.9969 -245.45 194.996 0
15.4335 -246.13 196.04 0
1.89461 -247.249 196.479 0
-11.6524 -248.805 197.095 0
-25.1839 -250.93 197.479 0
-38.4979 -253.933 197.281 0
-51.6433 -257.757 197.139 0
-64.4908 -262.404 197.029 0
-76.9636 -267.985 196.644 0
-89.0243 -274.398 196.842 0
-100.524 -281.716 196.699 0
-111.502 -289.81 196.227 0
-121.65 -298.789 195.469 0
-130.907 -308.609 194.326 0
-139.299 -319.111 193.337 0
-146.795 -330.221 192.645 0
-153.215 -341.937 192.14 0
-157.27 -354.412 189.218 0
-160.939 -366.99 188.459 0
-163.573 -379.802 188.361 0
-163.933 -392.659 186.021 0
-163.806 -405.516 185.504 0
-162.827 -418.374 186.416 0
-161.617 -431.298 187.526 0
-160.268 -444.235 188.416 0
-158.693 -457.259 189.481 0
-156.838 -470.322 190.547 0
-155.441 -483.422 191.25 0
-153.365 -496.573 192.239 0
-151.861 -509.797 192.931 0
-149.875 -523.082 193.953 0
-147.806 -536.426 194.952 0
-146.766 -549.851 195.326 0
-144.952 -563.321 196.128 0
-142.918 -576.814 196.908 0
-141.769 -590.349 196.897 0
-139.935 -603.917 197.545 0
-138.481 -617.543 197.864 0
-136.915 -631.213 198.545 0
-135.278 -644.915 199.127 0
-134.225 -658.636 199.292 0
-132.613 -672.387 199.764 0
-131.45 -686.159 200.105 0
-129.903 -699.977 200.632 0
-128.819 -713.784 200.665 0
-127.381 -727.618 200.819 0
-125.595 -741.451 201.083 0
-123.403 -755.226 201.401 0
-120.631 -768.927 201.368 0
-116.994 -782.421 201.379 0
-113.35 -795.917 201.643 0
-108.676 -809.105 201.346 0
-102.985 -821.865 201.193 0
-97.2313 -834.641 201.302 0
-90.2232 -846.702 200.698 0
-82.3564 -858.16 199.698 0
-73.5809 -868.983 200.061 0
-64.1117 -879.109 199.391 0
-53.8565 -888.377 198.929 0
-42.9228 -896.777 198.589 0
-31.442 -904.388 198.248 0
-19.5071 -911.196 197.93 0
-7.12413 -917.182 198.018 0
5.57234 -922.444 197.842 0
18.6264 -926.719 197.908 0
31.7162 -931.154 198.534 0
45.1292 -934.285 198.281 0
58.6816 -936.58 197.732 0
72.3799 -937.857 197.281 0
86.0856 -937.847 196.501 0
99.6394 -936.566 195.436 0
112.936 -934.126 194.095 0
125.709 -930.116 192.404 0
137.929 -924.788 191.536 0
149.706 -918.641 191.239 0
160.66 -911.222 190.173 0
171.047 -903.113 189.69 0
180.395 -893.919 188.525 0
188.936 -884.093 187.218 0
196.806 -873.761 187.141 0
203.977 -862.914 187.438 0
208.911 -851.021 185.098 0
213.653 -839.102 184.724 0
217.44 -826.86 184.592 0
220.323 -814.348 185.317 0
222.756 -801.67 186.757 0
225.63 -789.099 184.988 0
229.48 -777.048 180.802 0
234.517 -765.696 177.935 0
240.686 -755.089 176.265 0
247.856 -745.297 174.177 0
256.014 -736.476 173.276 0
265.097 -728.695 172.474 0
274.812 -721.74 172.573 0
285.392 -716.248 171.672 0
296.392 -711.699 171.859 0
307.808 -708.283 171.826 0
319.512 -706.076 171.738 0
331.274 -706.951 169.156 0
342.952 -707.846 169.08 0
354.488 -709.949 169.585 0
365.891 -712.912 170.519 0
377.346 -716.128 172.035 0
388.88 -718.807 169.651 0
400.427 -720.435 166.696 0
411.858 -720.76 162.422 0
422.929 -719.737 158.071 0
433.524 -717.47 153.962 0
443.484 -714.025 149.645 0
452.711 -709.519 146.689 0
461.339 -704.12 146.58 0
469.336 -697.806 147.052 0
476.656 -690.676 147.316 0
482.248 -682.015 146.382 0
487.287 -673.188 146.492 0
491.193 -663.792 146.667 0
494.055 -654.018 146.624 0
495.797 -643.959 147.074 0
496.587 -633.736 148.25 0
496.011 -623.465 148.557 0
494.542 -613.226 149.678 0
492.349 -603.017 151.216 0
489.471 -592.896 152.446 0
486.275 -582.723 154.38 0
482.977 -572.456 156.27 0
479.546 -562.101 158.082 0
476.499 -551.535 159.5 0
473.642 -540.803 160.51 0
470.978 -529.919 162.29 0
468.919 -518.808 163.466 0
467.579 -507.531 164.037 0
466.854 -496.143 164.982 0
466.964 -484.664 165.916 0
467.938 -473.146 166.652 0
469.533 -461.652 167.465 0
471.602 -450.152 168.53 0
473.891 -438.621 170.101 0
475.901 -426.936 171.332 0
477.221 -415.22 168.278 0
477.64 -404.026 156.456 0
