"^1[GRT] ^3Wheldon ^9^s2 "70
-61.6269 -881.299 196.721 0
-51.3294 -890.294 196.721 0
-40.453 -898.515 196.029 0
-29.0372 -906.024 196.282 0
-17.1073 -912.595 196.018 0
-4.84346 -918.499 195.941 0
7.74278 -923.729 196.293 0
20.5897 -928.284 196.359 0
33.608 -932.449 196.458 0
46.9024 -935.511 196.194 0
60.3551 -937.554 195.809 0
73.8819 -938.689 195.018 0
87.384 -938.418 193.843 0
100.739 -937.107 192.744 0
113.802 -934.214 191.898 0
126.491 -930.195 191.008 0
138.743 -925.155 190.305 0
150.487 -919.165 189.481 0
161.375 -911.908 187.657 0
171.301 -903.558 185.427 0
180.578 -894.635 185.24 0
188.742 -884.761 184.197 0
195.907 -874.251 182.922 0
202.121 -863.215 182.032 0
207.348 -851.731 181.648 0
211.494 -839.869 180.736 0
214.701 -827.789 178.835 0
217.059 -815.653 177.616 0
219.249 -803.534 177.056 0
222.158 -791.599 176.836 0
225.938 -779.922 176.803 0
230.744 -768.652 176.429 0
236.525 -757.893 176.034 0
243.577 -747.996 175.331 0
251.719 -739.029 174.705 0
260.748 -731.003 174.122 0
270.618 -724.1 173.694 0
281.071 -718.113 173.903 0
292.279 -713.887 172.903 0
303.847 -710.764 172.958 0
315.695 -708.921 172.782 0
327.663 -708.343 172.54 0
339.628 -708.918 172.738 0
351.381 -711.059 172.343 0
362.724 -714.177 169.025 0
373.71 -717.907 167.344 0
384.763 -721.438 166.75 0
395.993 -723.828 164.213 0
407.234 -724.85 161.115 0
418.29 -724.45 158.192 0
429.061 -722.846 156.061 0
439.487 -720.19 153.929 0
449.227 -716.095 151.315 0
458.313 -710.933 149.821 0
466.63 -704.768 148.546 0
474.29 -697.868 148.25 0
480.724 -689.864 147.667 0
486.22 -681.242 147.129 0
490.59 -672.027 146.755 0
493.739 -662.328 147.03 0
495.708 -652.333 147.041 0
496.667 -642.159 147.634 0
496.372 -631.875 148.678 0
495.416 -621.548 150.128 0
493.721 -611.203 151.403 0
491.456 -600.868 153.215 0
488.713 -590.531 154.94 0
485.961 -580.091 156.434 0
482.992 -569.582 157.797 0
480.01 -558.97 159.73 0
477.291 -548.173 161.125 0
474.508 -537.284 162.784 0
472.141 -526.203 164.004 0
469.888 -514.997 165.443 0
468.409 -503.598 166.322 0
467.472 -492.099 166.75 0
467.206 -480.503 167.64 0
467.774 -468.858 168.475 0
468.999 -457.189 169.233 0
470.797 -445.543 170.145 0
472.706 -433.849 170.958 0
474.197 -422.03 170.782 0
474.941 -410.501 161.378 0
475.206 -399.922 145.36 0
475.151 -390.329 131.133 0
474.763 -381.621 118.542 0
473.998 -373.751 108.754 0
472.682 -366.428 104.656 0
470.567 -359.499 103.403 0
467.569 -352.931 103.92 0
463.644 -346.83 105.073 0
458.839 -341.26 106.886 0
453.288 -336.238 108.831 0
447.084 -331.794 110.819 0
440.274 -328.107 112.17 0
432.948 -325.376 113.379 0
425.218 -323.625 114.928 0
417.247 -322.892 116.158 0
409.196 -323.111 116.082 0
401.297 -324.962 116.532 0
393.647 -327.71 117.609 0
386.32 -331.404 118.96 0
379.305 -335.895 121.542 0
371.87 -340.02 124.069 0
364.349 -344.361 126.639 0
356.892 -349.172 129.1 0
349.475 -354.233 131.254 0
342.024 -359.579 133.319 0
334.591 -365.243 135.824 0
327.121 -371.121 138.087 0
319.738 -377.349 140.317 0
312.44 -383.909 142.383 0
305.224 -390.786 144.723 0
297.854 -397.691 146.799 0
290.236 -404.532 148.843 0
282.373 -411.347 150.952 0
274.177 -417.989 153.007 0
265.612 -424.387 154.995 0
256.802 -430.361 156.226 0
247.647 -436.302 158.159 0
238.464 -442.325 159.763 0
228.843 -447.97 161.609 0
219.288 -453.847 163.07 0
209.381 -459.405 164.476 0
199.141 -464.577 165.992 0
188.739 -469.609 167.41 0
177.96 -474.081 168.805 0
166.878 -478.051 170.277 0
155.536 -481.563 171.584 0
144.566 -485.993 172.332 0
133.069 -489.311 172.826 0
121.422 -492.322 173.639 0
109.602 -494.885 174.836 0
97.6985 -497.333 176.023 0
85.7171 -499.8 177.1 0
73.6115 -501.957 177.858 0
61.3504 -503.677 178.824 0
48.9548 -504.736 179.528 0
36.5762 -504.914 179.659 0
24.1015 -504.587 180.308 0
11.5938 -503.647 180.989 0
-0.942566 -502.413 181.989 0
-13.5285 -500.875 183.263 0
-26.1714 -499.107 184.449 0
-38.8862 -497.758 185.306 0
-51.674 -496.387 186.207 0
-64.5621 -494.958 187.339 0
-77.4636 -493.524 188.031 0
-90.4727 -492.016 189.218 0
-103.551 -490.786 190.184 0
-116.712 -489.291 191.283 0
-129.862 -487.797 191.788 0
-143.124 -486.224 192.843 0
-156.421 -484.916 193.403 0
-169.786 -483.485 193.942 0
-183.18 -482.061 194.568 0
-196.659 -480.705 195.732 0
-210.177 -479.319 196.699 0
-223.803 -477.952 197.82 0
-237.5 -476.491 198.82 0
-251.057 -474.54 199.017 0
-264.687 -472.432 199.094 0
-278.247 -469.727 199.226 0
-291.5 -466.037 198.336 0
-304.452 -461.443 197.765 0
-317.085 -456.092 197.292 0
-329.147 -449.677 196.501 0
-340.66 -442.352 196.315 0
-351.637 -434.304 195.82 0
-361.82 -425.329 195.557 0
-371.483 -415.802 195.271 0
-380.315 -405.539 194.996 0
-388.421 -394.708 194.832 0
-395.864 -383.419 194.689 0
-402.434 -371.608 194.788 0
-408.456 -359.449 195.051 0
-413.552 -346.9 195.139 0
-417.969 -334.093 195.238 0
-421.447 -320.99 195.513 0
-424.61 -307.702 196.04 0
-426.614 -294.36 192.854 0
-427.424 -281.177 188.064 0
-427.201 -268.269 183.494 0
-425.396 -255.741 180.022 0
-422.417 -243.663 177.891 0
-418.27 -232.097 175.496 0
-413.518 -221.034 171.837 0
-409.03 -210.07 168.651 0
-405.637 -199.024 163.982 0
-403.399 -188.048 158.895 0
-402.367 -177.221 154.512 0
-402.559 -166.603 151.545 0
-403.737 -156.183 150.513 0
-406.153 -146.032 149.941 0
-409.611 -136.168 150.667 0
-414.03 -126.679 151.216 0
-419.326 -117.578 152.314 0
-425.283 -108.791 153.6 0
-432.106 -100.548 154.907 0
-439.45 -92.6332 156.292 0
-447.373 -85.168 157.61 0
-455.729 -78.0007 159.5 0
-464.184 -70.7532 161.499 0
-472.635 -63.3472 162.96 0
-481.114 -55.7657 164.806 0
-489.435 -47.8549 166.454 0
-497.811 -39.8064 168.245 0
-506.155 -31.5439 170.046 0
-514.536 -23.2792 170.826 0
-522.862 -14.7434 172.617 0
-531.137 -6.04262 172.837 0
-539.294 2.93599 175.111 0
-547.115 12.3052 176.451 0
-554.822 21.8739 177.66 0
-562.197 31.8013 178.846 0
-569.204 42.1026 180.143 0
-576.5 52.3024 181.121 0
-582.958 63.1319 182.241 0
-589.625 73.9808 183.834 0
-596.012 85.0566 184.966 0
-602.157 96.3795 186.185 0
-608.349 107.724 186.932 0
-614.283 119.318 188.163 0
-620.568 130.803 188.998 0
-626.661 142.474 189.833 0
-632.634 154.266 190.92 0
-638.427 166.232 191.997 0
-644.424 178.174 192.854 0
-650.104 190.337 193.81 0
-655.967 202.427 194.084 0
-661.794 214.633 194.711 0
-667.571 226.891 195.326 0
-673.151 239.28 196.084 0
-678.392 251.876 196.875 0
-683.358 264.643 197.688 0
-689.048 277.163 198.029 0
-693.888 290.064 198.831 0
-699.064 302.891 199.226 0
-703.81 315.916 200.017 0
-708.621 328.964 200.424 0
-713.032 342.199 200.984 0
-717.08 355.575 201.478 0
-720.636 369.097 201.632 0
-723.852 382.744 202.148 0
-726.968 396.445 202.555 0
-729.818 410.241 203.192 0
-732.851 424.05 203.676 0
-735.538 437.957 204.269 0
-737.854 451.972 204.851 0
-740.434 465.924 204.818 0
-742.43 480.025 205.378 0
-744.108 494.208 205.983 0
-746.389 508.343 206.082 0
-747.796 522.6 206.565 0
-748.836 536.925 207.114 0
-749.593 551.306 207.653 0
-751.433 565.608 207.565 0
-752.147 580.024 208.059 0
-752.386 594.484 208.488 0
-752.244 608.977 208.971 0
-753.007 623.424 208.674 0
-752.763 637.928 209.147 0
-752.743 652.497 209.29 0
-752.372 667.043 209.806 0
-752.148 681.646 209.949 0
-751.632 696.23 210.388 0
-750.949 710.854 210.421 0
-749.913 725.44 210.784 0
-748.508 740.024 211.19 0
-747.251 754.686 211.388 0
-745.438 769.224 210.74 0
-743.52 783.827 211.146 0
-741.265 798.3 210.575 0
-739.081 812.95 211.608 0
-736.391 827.364 210.597 0
-733.708 841.93 211.41 0
-730.483 856.301 211.201 0
-726.486 870.334 209.443 0
-721.541 884.176 209.674 0
-715.678 897.425 207.949 0
-708.815 910.204 207.642 0
-701.064 922.326 206.521 0
-692.677 933.912 205.741 0
-683.471 944.824 205.038 0
-673.63 955.039 203.906 0
-663.117 964.576 203.698 0
-651.99 973.226 202.742 0
-640.357 981.048 201.39 0
-628.034 987.532 199.622 0
-615.426 993.233 199.017 0
-602.393 997.554 197.468 0
-589.108 1000.82 196.523 0
-575.692 1003.31 196.633 0
-562.122 1004.75 196.512 0
-548.472 1005.66 197.04 0
-534.782 1006.13 197.688 0
-521.059 1006.67 198.27 0
-507.267 1007.05 199.226 0
-493.448 1007.94 199.281 0
-480.281 1008.78 185.12 0
-467.929 1010.02 173.793 0
-456.303 1011.96 165.948 0
-445.181 1014.78 163.674 0
-434.382 1018.58 164.641 0
-423.939 1023.26 164.707 0
-413.957 1028.66 161.312 0
-404.76 1034.29 149.414 0
-396.477 1039.77 136.516 0
-389.109 1045.06 125.2 0
-382.401 1049.89 114.631 0
-375.733 1054.19 110.951 0
-369.098 1057.82 105.051 0
-362.435 1060.4 100.36 0
-355.609 1061.79 98.5144 0
-348.808 1062.39 97.7563 0
-342.066 1062.16 96.5918 0
-335.561 1061.1 93.5815 0
-329.401 1059.18 92.1533 0
-323.612 1056.43 91.8457 0
-318.365 1053.01 89.0442 0
-313.762 1049.01 86.8469 0
-309.834 1044.43 86.4404 0
-306.686 1039.34 86.1768 0
-304.367 1033.83 86.3416 0
-302.956 1027.97 87.4072 0
-302.508 1021.88 88.4729 0
-302.846 1015.67 90.3735 0
-304.544 1009.55 91.7798 0
-307.151 1003.67 93.7244 0
-310.679 998.103 96.46 0
-315.067 992.935 99.2944 0
-320.2 988.15 102.986 0
-325.823 983.52 106.996 0
-331.559 978.659 110.555 0
-337.664 973.863 113.741 0
-344.126 969.096 117.532 0
-351 964.481 121.003 0
-357.838 959.626 122.168 0
-365.207 955.036 126.222 0
-372.822 950.523 128.969 0
-380.682 946.026 131.935 0
-388.796 941.565 134.835 0
-397.111 937.06 137.681 0
-405.276 932.164 139.757 0
-413.944 927.6 142.504 0
-422.832 923.048 145.184 0
-431.931 918.512 147.733 0
-440.641 913.483 146.788 0
-449.977 908.807 150.798 0
-459.532 904.346 152.985 0
-469.097 899.67 154.666 0
-478.906 895.122 156.764 0
-488.682 890.22 158.719 0
-498.33 884.903 160.082 0
-507.847 879.068 161.565 0
-516.988 872.57 162.598 0
-525.842 865.496 163.916 0
-534.519 858.106 165.168 0
-542.672 850.047 166.289 0
-550.39 841.414 167.333 0
-557.823 832.46 168.706 0
-564.796 822.99 170.101 0
-571.909 813.515 171.639 0
-578.555 803.636 171.705 0
-584.941 793.471 173.518 0
-590.913 782.967 174.639 0
-596.705 772.274 176.067 0
-601.832 761.199 176.594 0
-606.338 749.781 177.144 0
-610.141 738.058 177.858 0
-613.018 726.038 178.748 0
-615.16 713.804 179.286 0
-616.52 701.415 180.209 0
-616.946 688.924 180.736 0
-616.62 676.376 181.154 0
-615.269 663.858 182.054 0
-613.064 651.4 182.472 0
-609.862 639.151 182.999 0
-605.897 627.058 183.966 0
-601.335 615.094 184.867 0
-596.164 603.34 185.603 0
-590.557 591.687 186.943 0
-584.688 580.055 188.251 0
-578.909 568.792 180.527 0
-573.428 558.47 162.257 0
-568.019 549.202 148.579 0
-562.587 540.988 136.45 0
-557.03 533.558 131.968 0
-550.83 526.665 133.374 0
-544.03 520.36 134.033 0
-536.811 514.523 133.44 0
-529.514 509.178 127.562 0
-522.048 504.792 121.564 0
-514.659 501.309 114.456 0
-507.448 498.354 109.907 0
-500.787 494.95 106.15 0
-494.773 490.764 105.216 0
-489.525 485.793 103.953 0
-485.076 480.161 103.7 0
-481.377 473.982 104.535 0
-478.487 467.297 106.029 0
-476.479 460.169 107.963 0
-475.248 452.707 110.511 0
-474.494 444.977 113.478 0
-473.919 437.033 116.433 0
-473.814 428.846 119.509 0
-473.534 420.517 122.113 0
-473.507 411.954 124.882 0
-473.626 403.18 127.925 0
-473.851 394.198 130.935 0
-474.132 385.013 133.857 0
-473.89 375.761 135.824 0
-474.173 366.243 138.56 0
-474.253 356.574 140.845 0
-474.45 346.709 143.448 0
-474.592 336.662 146.008 0
-474.402 326.566 146.481 0
-474.364 316.24 148.469 0
-474.313 305.75 151.655 0
-474.206 295.145 153.842 0
-474.017 284.409 155.49 0
-473.68 273.542 157.621 0
-473.111 262.571 159.357 0
-472.132 251.49 161.071 0
-470.666 240.399 162.334 0
-468.55 229.308 163.564 0
-465.959 218.19 165.179 0
-463.074 207.058 166.761 0
-459.857 195.9 168.322 0
-456.284 184.722 169.772 0
-452.18 173.62 171.277 0
-448.075 162.496 172.233 0
-443.449 151.435 173.188 0
-438.546 140.386 174.331 0
-433.481 129.312 175.924 0
-428.292 118.193 177.429 0
-422.889 107.066 178.835 0
-417.73 95.7858 179.462 0
-412.274 84.5258 180.857 0
-406.606 73.2681 182.186 0
-400.798 61.9796 183.472 0
-395.429 50.4641 184.098 0
-389.574 39.0529 185.317 0
-383.523 27.6489 186.537 0
-377.368 16.2064 187.723 0
-371.116 4.72307 188.888 0
-365.742 -7.08711 188.976 0
-359.516 -18.6774 190.052 0
-353.232 -30.3056 190.997 0
-346.775 -41.9336 192.041 0
-340.095 -53.5135 193.03 0
-333.601 -65.1649 193.25 0
-326.615 -76.654 194.073 0
-319.442 -88.0861 194.788 0
-311.844 -99.2546 194.403 0
-303.692 -110.097 194.755 0
-294.934 -120.473 195.304 0
-285.651 -130.305 194.37 0
-275.668 -139.353 193.909 0
-265.073 -147.678 194.293 0
-253.978 -155.366 194.48 0
-242.536 -163.078 194.337 0
-230.637 -169.378 193.59 0
-218.198 -174.947 194.095 0
-205.425 -179.477 194.535 0
-192.502 -183.329 193.953 0
-179.361 -186.173 193.502 0
-166.051 -188.072 193.821 0
-152.477 -189.053 193.667 0
-139.035 -189.175 193.557 0
-125.572 -188.211 193.645 0
-112.205 -186.528 194.019 0
-98.9363 -184.167 194.216 0
-85.8263 -180.959 194.612 0
-72.6898 -177.661 194.414 0
-59.8703 -173.272 194.48 0
-47.3933 -168.165 193.865 0
-35.2932 -162.11 192.832 0
-23.601 -155.279 194.062 0
-12.5393 -147.596 193.469 0
-2.16638 -139.053 192.832 0
7.51871 -129.815 192.437 0
16.5509 -119.948 192.458 0
25.0928 -109.637 193.052 0
33.0635 -98.8275 193.414 0
40.5695 -87.663 193.711 0
47.6193 -76.1857 194.238 0
54.0053 -64.2852 194.832 0
59.7985 -52.0325 195.546 0
66.477 -40.1118 196.139 0
72.157 -27.6877 196.831 0
77.628 -15.1338 197.611 0
83.5031 -2.67889 198.391 0
89.5348 9.71709 198.743 0
95.7879 22.0464 199.446 0
102.709 34.0502 199.38 0
110.082 45.7821 199.281 0
118.257 56.9345 198.655 0
127.12 67.4816 198.105 0
136.94 77.0322 196.776 0
147.522 85.5435 195.117 0
158.602 93.2969 194.557 0
170.514 99.3355 192.184 0
182.737 104.521 190.294 0
195.284 108.542 188.899 0
208.042 111.546 188.47 0
220.974 112.993 187.042 0
233.94 113.652 187.064 0
246.786 112.699 185.691 0
259.496 110.705 185.054 0
272.023 107.913 184.955 0
284.023 103.628 183.318 0
295.395 98.303 179.989 0
306.104 91.8486 179.747 0
316.099 84.4122 179.341 0
325.282 76.0606 178.616 0
333.639 66.9335 178.033 0
340.503 56.807 176.265 0
346.572 46.2141 175.88 0
351.549 35.1026 175.331 0
354.264 23.4037 172.936 0
356.669 11.6681 172.727 0
357.313 -0.186539 171.2 0
356.972 -11.9961 170.673 0
355.808 -23.7729 170.695 0
353.78 -35.47 171.497 0
350.942 -47.0519 171.98 0
345.199 -57.2779 169.299 0
339.453 -67.463 168.783 0
333.005 -77.2761 169.53 0
325.403 -86.1915 169.453 0
317.331 -94.7982 170.376 0
308.613 -102.778 171.178 0
299.506 -110.449 172.386 0
290.081 -117.857 173.485 0
280.387 -125.091 174.924 0
270.718 -132.457 176.342 0
260.801 -139.716 177.682 0
250.922 -147.053 178.594 0
240.716 -154.174 179.89 0
230.519 -161.382 180.989 0
220.102 -168.486 182.274 0
209.824 -175.83 183.186 0
199.341 -183.118 184.603 0
188.654 -190.272 185.955 0
178.025 -197.496 186.735 0
167.007 -204.403 188.053 0
155.971 -211.395 189.185 0
144.573 -217.874 189.789 0
132.788 -223.808 190.492 0
120.682 -229.186 191.426 0
108.195 -233.729 191.646 0
95.4677 -237.509 192.404 0
82.4454 -240.432 192.272 0
69.2534 -242.294 192.546 0
55.9265 -243.359 193.118 0
42.5214 -243.812 193.623 0
29.0557 -244.062 193.766 0
15.5704 -244.354 194.579 0
2.03311 -244.715 195.491 0
-11.5268 -245.772 196.117 0
-24.9459 -247.701 195.579 0
-38.1702 -250.613 195.37 0
-51.1071 -254.488 194.612 0
-63.7171 -259.283 193.942 0
-75.7437 -265.264 193.667 0
-87.3924 -271.996 193.931 0
-98.5907 -279.347 193.887 0
-109.321 -287.419 193.711 0
-119.476 -296.231 193.612 0
-128.902 -305.738 192.876 0
-137.441 -315.994 191.788 0
-144.85 -326.926 189.965 0
-150.976 -338.515 188.383 0
-155.853 -350.611 187.427 0
-159.541 -363.027 186.493 0
-162.062 -375.694 185.614 0
-163.379 -388.494 185.295 0
-163.766 -401.344 185.482 0
-163.354 -414.228 185.878 0
-162.253 -427.097 186.515 0
-160.671 -439.97 187.361 0
-158.834 -452.859 188.13 0
-156.956 -465.818 188.998 0
-155.185 -478.845 189.943 0
-153.558 -491.963 190.767 0
-151.951 -505.123 191.635 0
-150.451 -518.375 192.437 0
-148.937 -531.639 193.063 0
-147.423 -544.988 193.788 0
-145.877 -558.38 194.436 0
-144.235 -571.792 195.216 0
-142.621 -585.269 195.743 0
-141.022 -598.781 196.227 0
-139.436 -612.326 196.666 0
-137.905 -625.846 197.018 0
-136.382 -639.449 197.391 0
-134.887 -653.079 197.754 0
-133.464 -666.693 197.952 0
-132.057 -680.37 198.303 0
-130.687 -694.075 198.644 0
-129.312 -707.804 199.226 0
-127.936 -721.574 199.578 0
-126.479 -735.317 199.666 0
-124.898 -749.099 200.017 0
-122.929 -762.85 200.171 0
-120.37 -776.516 200.446 0
-117.083 -790.032 200.314 0
-112.968 -803.268 199.907 0
-107.953 -816.194 199.49 0
-102.017 -828.691 199.072 0
-95.1898 -840.692 198.688 0
-87.4446 -852.045 198.094 0
-78.9389 -862.833 197.655 0
-69.6801 -872.957 197.424 0
-59.7513 -882.385 197.007 0
-49.2676 -891.167 196.952 0
-38.2404 -899.307 197.106 0
-26.7216 -906.677 196.809 0
-14.7125 -913.15 196.271 0
-2.32465 -918.821 196.238 0
10.365 -923.878 196.49 0
23.2792 -928.297 196.699 0
36.4578 -932.031 196.699 0
49.8195 -934.977 196.71 0
63.3148 -936.996 196.37 0
76.8986 -937.905 195.557 0
90.4489 -937.692 194.865 0
103.891 -936.183 193.755 0
117.013 -933.406 192.085 0
129.618 -929.268 190.272 0
141.616 -923.826 188.646 0
152.925 -917.237 187.679 0
163.449 -909.615 186.405 0
173.132 -901.059 185.493 0
181.973 -891.717 184.625 0
189.907 -881.682 183.988 0
196.961 -871.013 183.834 0
203.107 -859.842 183.593 0
208.274 -848.238 182.703 0
212.437 -836.248 182.043 0
215.547 -824.084 179.363 0
217.602 -811.918 176.803 0
219.307 -799.777 176.056 0
221.813 -787.874 174.364 0
225.402 -776.413 172.222 0
230.199 -765.485 171.134 0
236.11 -755.176 170.914 0
243.021 -745.61 169.893 0
250.959 -736.975 168.717 0
259.757 -729.352 167.662 0
269.318 -722.75 167.476 0
279.56 -717.334 166.63 0
290.362 -713.236 166.443 0
301.563 -710.44 166.597 0
313.022 -708.869 167.146 0
324.635 -708.425 167.838 0
336.266 -709.14 168.157 0
347.802 -710.995 168.442 0
358.944 -713.707 164.949 0
369.919 -716.902 164.29 0
380.967 -719.658 163.477 0
392.177 -721.451 163.059 0
403.47 -722.202 162.795 0
414.721 -721.738 161.708 0
425.769 -720.007 160.203 0
436.395 -717.009 157.906 0
446.431 -712.768 156.072 0
455.804 -707.376 154.611 0
464.35 -700.98 152.787 0
471.953 -693.655 151.15 0
478.576 -685.524 150.71 0
484.134 -676.671 150.447 0
488.512 -667.187 150.194 0
491.716 -657.256 150.04 0
493.725 -647.032 150.238 0
494.614 -636.582 151.106 0
494.546 -626.048 151.941 0
493.541 -615.493 152.996 0
491.671 -604.991 154.061 0
489.151 -594.54 155.566 0
486.332 -584.025 157.379 0
483.351 -573.444 159.016 0
480.257 -562.789 160.587 0
477.171 -552.012 161.96 0
474.265 -541.103 163.301 0
471.786 -529.968 164.564 0
469.703 -518.697 165.773 0
468.156 -507.25 166.707 0
467.31 -495.669 167.531 0
467.166 -484.015 168.365 0
467.819 -472.334 168.783 0
469.206 -460.654 169.651 0
470.995 -448.959 170.782 0
472.681 -437.161 171.958 0
474.031 -425.271 172.991 0
474.939 -413.462 167.882 0
475.374 -402.381 153.347 0
475.382 -392.213 139.691 0
474.94 -383.032 126.892 0
474.028 -374.662 116.796 0
472.482 -366.837 112.522 0
470.212 -359.374 111.072 0
467.138 -352.365 109.391 0
463.146 -345.862 109.896 0
458.246 -339.984 110.566 0
452.478 -334.865 111.709 0
445.934 -330.643 112.72 0
438.753 -327.445 113.983 0
431.075 -325.367 115.17 0
423.088 -324.394 116.774 0
414.945 -324.565 117.96 0
406.811 -325.832 119.498 0
398.797 -328.14 121.036 0
390.941 -331.289 123.08 0
383.268 -335.214 125.596 0
375.634 -339.617 128.243 0
367.997 -344.371 130.869 0
360.365 -349.413 133.55 0
352.662 -354.694 135.978 0
344.85 -360.155 138.538 0
336.872 -365.697 141.24 0
328.762 -371.362 143.635 0
320.593 -377.147 145.844 0
312.39 -383.174 147.14 0
304.127 -389.373 149.744 0
295.801 -395.717 151.963 0
287.372 -402.179 153.907 0
278.787 -408.654 155.797 0
270.023 -415.034 157.654 0
261.053 -421.418 159.467 0
251.896 -427.755 161.224 0
242.62 -434.019 162.982 0
233.158 -440.336 164.663 0
223.568 -446.669 166.3 0
213.854 -452.908 167.75 0
203.85 -458.969 169.113 0
193.635 -464.803 170.453 0
183.139 -470.369 171.749 0
172.384 -475.553 172.903 0
161.41 -480.363 172.452 0
150.127 -484.812 174.825 0
138.637 -488.832 175.781 0
126.934 -492.407 176.704 0
115.038 -495.531 177.561 0
103.046 -498.188 178.319 0
90.8453 -500.458 179.176 0
78.5167 -502.169 179.824 0
66.062 -503.31 180.472 0
53.5277 -503.918 181.384 0
40.9121 -503.947 182.065 0
28.2882 -503.594 182.736 0
15.5972 -502.784 183.56 0
2.87621 -501.611 184.471 0
-9.89177 -500.235 185.405 0
-22.709 -498.746 186.493 0
-35.5993 -497.202 187.416 0
-48.5531 -495.651 188.328 0
-61.5484 -494.234 189.097 0
-74.6308 -492.818 190.25 0
-87.7965 -491.387 191.184 0
-100.99 -489.961 192.107 0
-114.298 -488.656 192.953 0
-127.622 -487.444 193.458 0
-141.032 -486.266 194.249 0
-154.496 -485.081 195.018 0
-168.006 -483.774 195.809 0
-181.557 -482.412 196.523 0
-195.14 -480.946 197.128 0
-208.747 -479.379 197.501 0
-222.347 -477.66 197.655 0
-235.982 -475.879 198.435 0
-249.667 -474.031 199.039 0
-263.337 -472.002 199.402 0
-276.924 -469.377 199.281 0
-290.272 -465.832 198.699 0
-303.282 -461.344 198.457 0
-315.923 -455.999 197.545 0
-328.033 -449.626 196.985 0
-339.652 -442.44 196.666 0
-350.702 -434.453 196.381 0
-361.167 -425.728 196.194 0
-370.944 -416.283 195.623 0
-379.962 -406.153 195.095 0
-388.137 -395.334 194.963 0
-395.581 -384.023 195.029 0
-402.239 -372.24 194.875 0
-408.048 -360.025 194.854 0
-413.096 -347.461 195.282 0
-417.52 -334.631 195.699 0
-421.255 -321.567 195.842 0
-424.125 -308.351 193.293 0
-425.886 -295.152 190.382 0
-426.542 -282.044 187.361 0
-425.995 -269.144 184.252 0
-424.191 -256.572 181.318 0
-421.258 -244.397 179.528 0
-417.337 -232.622 177.44 0
-412.602 -221.493 172.485 0
-407.399 -210.781 169.969 0
-403.087 -199.928 165.762 0
-399.913 -189.033 160.532 0
-398.003 -178.25 154.995 0
-397.283 -167.66 150.315 0
-397.795 -157.326 147.491 0
-399.488 -147.258 146.261 0
-402.236 -137.523 145.184 0
-405.991 -128.266 142.811 0
-410.659 -119.698 138.79 0
-415.919 -111.71 136.439 0
-421.249 -103.945 134.659 0
-426.602 -96.3533 132.726 0
-432.134 -89.2132 117.839 0
-438.121 -83.7461 116.444 0
-444.106 -78.366 115.104 0
-450.143 -73.1237 115.126 0
-456.289 -68.0053 115.312 0
-462.541 -62.9797 115.697 0
-468.889 -58.0006 116.433 0
-475.35 -53.0805 117.411 0
-481.924 -48.2014 118.268 0
-488.534 -43.293 119.048 0
-495.123 -38.2464 120.048 0
-501.547 -32.8038 122.509 0
-507.935 -27.0187 125.585 0
-514.605 -21.2491 128.441 0
-521.442 -15.3881 131.177 0
-528.371 -9.32889 133.956 0
-535.325 -3.00011 136.945 0
-542.271 3.58513 139.307 0
-549.094 10.5616 141.943 0
-555.811 17.8556 144.097 0
-562.29 25.5726 146.393 0
-568.586 33.6619 148.37 0
-574.642 42.1016 150.568 0
-580.444 50.8773 152.611 0
-586.029 59.9745 154.775 0
-591.336 69.3901 156.698 0
-596.554 78.9952 158.467 0
-601.536 88.8863 160.576 0
-606.372 99.0112 162.642 0
-611.822 108.963 164.235 0
-616.683 119.349 166.146 0
-621.442 129.928 168.025 0
-626.89 140.248 169.222 0
-631.821 150.973 170.87 0
-636.955 161.703 172.09 0
-642.148 172.525 173.551 0
-647.336 183.461 175.1 0
-652.597 194.479 176.583 0
-658.342 205.254 177.056 0
-663.89 216.285 178.55 0
-669.472 227.397 179.714 0
-674.984 238.645 181.077 0
-680.367 250.057 182.373 0
-685.728 261.49 182.988 0
-690.853 273.161 184.175 0
-695.753 284.984 184.867 0
-700.309 297.024 185.922 0
-704.762 309.182 186.965 0
-708.781 321.562 187.943 0
-712.754 333.983 188.613 0
-716.265 346.638 189.668 0
-720.086 359.26 190.184 0
-723.474 372.065 191.217 0
-726.453 385.036 192.151 0
-729.695 397.962 191.382 0
-732.44 411.067 192.832 0
-734.79 424.275 193.579 0
-736.697 437.61 194.425 0
-739.317 450.941 195.26 0
-741.145 464.406 196.117 0
-743.29 477.858 196.458 0
-744.899 491.428 197.183 0
-746.49 505.074 197.721 0
-747.793 518.776 198.556 0
-748.706 532.558 199.292 0
-749.33 546.409 200.061 0
-749.711 560.322 200.808 0
-749.845 574.291 201.533 0
-751.968 588.057 201.292 0
-752.077 602.055 201.929 0
-752.543 616.09 202.181 0
-752.555 630.151 202.841 0
-752.322 644.259 203.544 0
-752.642 658.415 203.687 0
-752.275 672.576 204.313 0
-752.149 686.819 204.467 0
-751.674 701.034 205.093 0
-750.758 715.264 205.62 0
-750.095 729.578 206.115 0
-748.68 743.832 206.477 0
-747.388 758.11 206.708 0
-745.648 772.378 207.268 0
-744.324 786.734 207.598 0
-742.658 801.074 208.147 0
-740.926 815.409 208.125 0
-738.674 829.684 207.894 0
-735.77 843.842 207.587 0
-732.222 857.802 207.191 0
